interval_id,account,duration,hour_bin,reset,reset_spread,start_at,end_at,start_used,end_used,delta_pp,observations,distinct_times,max_gap_seconds,smallest_step_pp,has_capture_time_proxy,recovery_observations,timing_eligible
206,A01,604800,496415,1787199206,0,1787094013.410889,1787096719.793567,100.0,100.0,0.0,4,4,912.6270411014557,0.0,1,0,0
207,A01,604800,496416,1787199206,0,1787097617.164814,1787100312.368647,100.0,100.0,0.0,4,4,903.8134400844574,0.0,1,0,0
208,A01,604800,496417,1787199206,0,1787101209.416387,1787103920.372244,100.0,100.0,0.0,4,4,907.4921939373016,0.0,1,0,0
209,A01,604800,496418,1787199206,0,1787104809.575999,1787107508.30315,100.0,100.0,0.0,4,4,909.8319919109344,0.0,1,0,0
210,A01,604800,496419,1787199206,0,1787108409.10574,1787111113.328123,100.0,100.0,0.0,4,4,913.4596509933472,0.0,1,0,0
211,A01,604800,496420,1787199206,0,1787112024.189615,1787114719.095507,100.0,100.0,0.0,4,4,911.3917858600616,0.0,1,0,0
212,A01,604800,496421,1787199206,2,1787115619.034548,1787118308.880551,100.0,100.0,0.0,4,4,913.1768109798431,0.0,1,0,0
213,A01,604800,496422,1787199206,0,1787119223.522789,1787121918.695819,100.0,100.0,0.0,4,4,920.3875939846039,0.0,1,0,0
214,A01,604800,496423,1787199206,1,1787122812.887377,1787125509.762018,100.0,100.0,0.0,4,4,902.7508828639984,0.0,1,0,0
215,A01,604800,496424,1787199206,0,1787126421.949271,1787129124.822374,100.0,100.0,0.0,4,4,907.4727590084076,0.0,1,0,0
216,A01,604800,496425,1787199206,0,1787130022.112367,1787132709.297616,100.0,100.0,0.0,4,4,898.7650318145752,0.0,1,0,0
217,A01,604800,496426,1787199206,0,1787133616.420367,1787136324.311695,100.0,100.0,0.0,4,4,911.3863260746002,0.0,1,0,0
218,A01,604800,496427,1787199206,0,1787137215.501164,1787139933.589377,100.0,100.0,0.0,4,4,926.789167881012,0.0,1,0,0
219,A01,604800,496428,1787199206,0,1787140820.319155,1787143521.013237,100.0,100.0,0.0,4,4,913.2424409389496,0.0,1,0,0
220,A01,604800,496429,1787199206,0,1787144407.256264,1787147121.288031,100.0,100.0,0.0,4,4,915.815465927124,0.0,1,0,0
221,A01,604800,496430,1787199206,0,1787148025.237052,1787150724.293602,100.0,100.0,0.0,4,4,913.1105790138245,0.0,1,0,0
222,A01,604800,496431,1787199206,0,1787151609.534289,1787154322.387157,100.0,100.0,0.0,4,4,910.4877061843872,0.0,1,0,0
223,A01,604800,496432,1787199206,0,1787155209.160887,1787157923.741325,100.0,100.0,0.0,4,4,915.0677149295807,0.0,1,0,0
224,A01,604800,496433,1787199206,0,1787158823.487118,1787161520.968738,100.0,100.0,0.0,4,4,902.5288870334625,0.0,1,0,0
225,A01,604800,496434,1787199206,0,1787162426.615232,1787165114.496624,100.0,100.0,0.0,4,4,905.094269990921,0.0,1,0,0
226,A01,604800,496435,1787199206,0,1787166013.054311,1787168724.528873,100.0,100.0,0.0,4,4,909.2008919715881,0.0,1,0,0
227,A01,604800,496436,1787199206,0,1787169614.038658,1787172312.774929,100.0,100.0,0.0,4,4,905.5718441009521,0.0,1,0,0
228,A01,604800,496437,1787199206,0,1787173220.517974,1787175917.602653,100.0,100.0,0.0,4,4,903.199630022049,0.0,1,0,0
229,A01,604800,496438,1787199206,0,1787176811.309874,1787179518.79544,100.0,100.0,0.0,4,4,908.2979929447174,0.0,1,0,0
230,A01,604800,496439,1787199206,0,1787180411.196976,1787183120.403399,100.0,100.0,0.0,4,4,918.361340045929,0.0,1,0,0
231,A01,604800,496440,1787199206,0,1787184024.855239,1787186724.111185,100.0,100.0,0.0,4,4,904.9671490192413,0.0,1,0,0
232,A01,604800,496441,1787199206,0,1787187613.031268,1787190317.173485,100.0,100.0,0.0,4,4,910.1861650943756,0.0,1,0,0
233,A01,604800,496442,1787199206,0,1787191226.170324,1787193911.760123,100.0,100.0,0.0,4,4,901.4828460216522,0.0,1,0,0
234,A01,604800,496443,1787199206,0,1787194810.335319,1787197509.161179,100.0,100.0,0.0,4,4,905.7778708934784,0.0,1,0,0
235,A01,604800,496444,1787199206,0,1787198411.908737,1787198411.908737,100.0,100.0,0.0,1,1,,,1,0,0
236,A01,604800,496519,1787873835,0,1787469311.655743,1787471109.438209,1.0,3.0,2.0,3,3,909.2659780979156,1.0,1,0,0
237,A01,604800,496520,1787873835,0,1787472010.693643,1787474710.609313,5.0,11.0,6.0,5,5,906.161171913147,0.0,1,0,1
238,A01,604800,496521,1787873835,0,1787475615.808976,1787478315.056188,14.0,28.0,14.0,4,4,907.3666241168976,4.0,1,0,1
239,A01,604800,496522,1787873835,0,1787479224.96262,1787481917.441055,31.0,42.0,11.0,4,4,904.8461339473724,3.0,1,0,1
240,A01,604800,496523,1787873835,0,1787482808.635937,1787485522.344243,45.0,53.0,8.0,4,4,909.7985019683838,2.0,1,0,1
241,A01,604800,496524,1787873835,0,1787486420.699557,1787489110.811791,56.0,64.0,8.0,4,4,900.5804100036621,2.0,1,0,1
242,A01,604800,496525,1787873835,0,1787490014.148833,1787492718.348663,67.0,77.0,10.0,4,4,911.7240450382233,2.0,1,0,1
243,A01,604800,496526,1787873835,0,1787493623.835204,1787496307.245414,78.0,85.0,7.0,4,4,901.6161570549011,2.0,1,0,1
244,A01,604800,496527,1787873835,0,1787497221.65081,1787499914.361979,87.0,93.0,6.0,4,4,900.9454500675201,2.0,1,0,1
245,A01,604800,496528,1787873835,0,1787500822.728319,1787503518.301999,96.0,100.0,4.0,4,4,908.0386989116669,0.0,1,0,1
246,A01,604800,496529,1787873835,0,1787504417.341759,1787507106.482893,100.0,100.0,0.0,4,4,907.8562788963318,0.0,1,0,0
247,A01,604800,496530,1787873835,0,1787508025.396545,1787510712.272906,100.0,100.0,0.0,4,4,916.2160840034485,0.0,1,0,0
248,A01,604800,496531,1787873835,0,1787511615.501698,1787514309.593537,100.0,100.0,0.0,4,4,911.0249888896942,0.0,1,0,0
249,A01,604800,496532,1787873835,0,1787515220.732576,1787517916.7078,100.0,100.0,0.0,4,4,909.3769989013672,0.0,1,0,0
250,A01,604800,496533,1787873835,0,1787518812.964381,1787521513.300807,100.0,100.0,0.0,4,4,901.178866147995,0.0,1,0,0
251,A01,604800,496534,1787873835,0,1787522418.174805,1787525123.264675,100.0,100.0,0.0,4,4,905.1228439807892,0.0,1,0,0
252,A01,604800,496535,1787873835,0,1787526021.183104,1787528718.58131,100.0,100.0,0.0,4,4,901.9607610702515,0.0,1,0,0
253,A01,604800,496536,1787873835,0,1787529621.895393,1787531418.541633,100.0,100.0,0.0,3,3,900.2859239578247,0.0,1,0,0
254,A01,604800,496593,1788284805,0,1787736619.892877,1787737523.186521,1.0,1.0,0.0,2,2,903.293643951416,0.0,1,0,0
255,A01,604800,496594,1788284805,0,1787738417.220106,1787741110.926813,1.0,2.0,1.0,4,4,904.5430610179901,0.0,1,0,1
256,A01,604800,496595,1788284805,1,1787742024.858939,1787744718.113117,2.0,10.0,8.0,4,4,906.372220993042,0.0,1,0,1
257,A01,604800,496596,1788284805,0,1787745615.089619,1787748323.864522,15.0,30.0,15.0,4,4,911.8828580379486,5.0,1,0,1
258,A01,604800,496597,1788284805,0,1787749226.537188,1787751910.765317,36.0,55.0,19.0,4,4,898.4498479366302,6.0,1,0,1
259,A01,604800,496598,1788284805,0,1787752812.826246,1787755521.882757,61.0,76.0,15.0,4,4,912.9645299911499,5.0,1,0,1
260,A01,604800,496599,1788284805,0,1787756425.47991,1787759116.068148,81.0,96.0,15.0,4,4,908.8554549217224,4.0,1,0,1
261,A01,604800,496600,1788284805,0,1787760022.41781,1787762724.432167,100.0,100.0,0.0,4,4,907.5749640464783,0.0,1,0,0
262,A01,604800,496601,1788284805,0,1787763616.53132,1787766312.950777,100.0,100.0,0.0,4,4,905.5709090232849,0.0,1,0,0
263,A01,604800,496602,1788284805,1,1787767221.428129,1787769909.219174,100.0,100.0,0.0,4,4,915.8535308837891,0.0,1,0,0
264,A01,604800,496603,1788284805,0,1787770814.880685,1787773508.783462,100.0,100.0,0.0,4,4,903.7000999450684,0.0,1,0,0
265,A01,604800,496604,1788284805,1,1787774413.712995,1787777118.745236,100.0,100.0,0.0,4,4,909.484601020813,0.0,1,0,0
266,A01,604800,496605,1788284805,0,1787778011.334504,1787780722.967698,100.0,100.0,0.0,4,4,911.4808621406555,0.0,1,0,0
267,A01,604800,496606,1788284805,0,1787781610.281688,1787784325.276154,100.0,100.0,0.0,4,4,910.5606820583344,0.0,1,0,0
268,A01,604800,496607,1788284805,0,1787785209.798437,1787787911.496931,100.0,100.0,0.0,4,4,908.3818528652191,0.0,1,0,0
269,A01,604800,496608,1788284805,0,1787788819.950068,1787791522.11615,100.0,100.0,0.0,4,4,913.4004299640656,0.0,1,0,0
270,A01,604800,496609,1788284805,0,1787792419.956041,1787795119.065839,100.0,100.0,0.0,4,4,902.1908271312714,0.0,1,0,0
271,A01,604800,496610,1788284805,0,1787796011.718328,1787798715.707406,100.0,100.0,0.0,4,4,916.8912010192871,0.0,1,0,0
272,A01,604800,496611,1788284805,0,1787799625.678221,1787802315.745076,100.0,100.0,0.0,4,4,908.2538259029388,0.0,1,0,0
273,A01,604800,496612,1788284805,0,1787803225.185821,1787805923.700529,100.0,100.0,0.0,4,4,905.4474852085114,0.0,1,0,0
274,A01,604800,496613,1788284805,0,1787806813.770098,1787809524.974664,100.0,100.0,0.0,4,4,916.6007690429688,0.0,1,0,0
275,A01,604800,496614,1788284805,0,1787810421.438272,1787813109.541866,100.0,100.0,0.0,4,4,908.780109167099,0.0,1,0,0
276,A01,604800,496615,1788284805,0,1787814022.006333,1787816711.011392,100.0,100.0,0.0,4,4,906.557058095932,0.0,1,0,0
277,A01,604800,496616,1788284805,1,1787817623.716838,1787820319.866545,100.0,100.0,0.0,4,4,906.8155128955841,0.0,1,0,0
278,A01,604800,496617,1788284805,0,1787821210.126446,1787823913.765572,100.0,100.0,0.0,4,4,918.1292240619659,0.0,1,0,0
279,A01,604800,496618,1788284805,0,1787824809.483364,1787827526.860485,100.0,100.0,0.0,4,4,911.1451687812805,0.0,1,0,0
280,A01,604800,496619,1788284805,0,1787828414.436934,1787831115.717739,100.0,100.0,0.0,4,4,912.9633369445801,0.0,1,0,0
281,A01,604800,496620,1788284805,0,1787832026.360378,1787834714.502176,100.0,100.0,0.0,4,4,902.4133031368256,0.0,1,0,0
282,A01,604800,496621,1788284805,1,1787835627.331624,1787838321.964255,100.0,100.0,0.0,4,4,913.3366889953613,0.0,1,0,0
283,A01,604800,496622,1788284805,1,1787839227.358315,1787841926.768526,100.0,100.0,0.0,4,4,914.341313123703,0.0,1,0,0
284,A01,604800,496623,1788284805,0,1787842815.062172,1787845524.037423,100.0,100.0,0.0,4,4,906.1425888538361,0.0,1,0,0
285,A01,604800,496624,1788284805,0,1787846426.058434,1787847312.97499,100.0,100.0,0.0,2,2,886.9165558815002,0.0,1,0,0
286,A01,604800,496632,1788453199,0,1787877753.197754,1787878691.419705,1.0,3.0,2.0,5,5,339.22322702407837,0.0,1,0,0
287,A01,604800,496633,1788453199,0,1787878818.370469,1787882269.434317,3.0,14.0,11.0,16,16,348.19533705711365,0.0,1,0,1
288,A01,604800,496634,1788453199,0,1787882409.000567,1787885895.631642,14.0,26.0,12.0,16,16,320.55841398239136,0.0,1,0,1
289,A01,604800,496635,1788453199,0,1787886023.896466,1787889393.891917,26.0,37.0,11.0,16,16,340.31721901893616,0.0,1,0,1
290,A01,604800,496636,1788453199,0,1787889619.657829,1787893014.273806,38.0,49.0,11.0,16,16,310.3577539920807,0.0,1,0,1
291,A01,604800,496637,1788453199,0,1787893209.762299,1787896634.31261,50.0,60.0,10.0,16,16,372.69786405563354,0.0,1,0,1
292,A01,604800,496638,1788453199,0,1787896818.622251,1787900263.525347,60.0,70.0,10.0,16,16,331.7500548362732,0.0,1,0,1
293,A01,604800,496639,1788453199,0,1787900423.988122,1787903890.86183,70.0,82.0,12.0,16,16,310.8190941810608,0.0,1,0,1
294,A01,604800,496640,1788453199,0,1787904008.921969,1787907495.347203,83.0,97.0,14.0,16,16,311.94323897361755,0.0,1,0,1
295,A01,604800,496641,1788453199,0,1787907623.963321,1787910858.231391,97.0,100.0,3.0,16,16,375.5850110054016,0.0,1,0,1
296,A01,604800,496642,1788453199,0,1787911222.773852,1787914490.39258,100.0,100.0,0.0,16,16,359.9688229560852,0.0,1,0,0
297,A01,604800,496643,1788453199,1,1787914810.855862,1787918124.702843,100.0,100.0,0.0,16,16,311.72247409820557,0.0,1,0,0
298,A01,604800,496644,1788453199,0,1787918408.928876,1787921769.976601,100.0,100.0,0.0,16,16,312.5948588848114,0.0,1,0,0
299,A01,604800,496645,1788453199,0,1787922008.974108,1787925137.072479,100.0,100.0,0.0,14,14,519.5706670284271,0.0,1,0,0
300,A01,604800,496646,1788453199,0,1787925612.230995,1787928891.409604,100.0,100.0,0.0,16,16,464.89234614372253,0.0,1,0,0
301,A01,604800,496647,1788453199,0,1787929224.486787,1787932595.22828,100.0,100.0,0.0,16,16,524.1497888565063,0.0,1,0,0
302,A01,604800,496648,1788453199,0,1787932813.170633,1787936029.470536,100.0,100.0,0.0,16,16,516.7493731975555,0.0,1,0,0
303,A01,604800,496649,1788453199,1,1787936413.366634,1787939680.419862,100.0,100.0,0.0,16,16,374.08154296875,0.0,1,0,0
304,A01,604800,496650,1788453199,0,1787940013.14581,1787943320.76093,100.0,100.0,0.0,16,16,327.1897430419922,0.0,1,0,0
305,A01,604800,496651,1788453199,0,1787943617.547666,1787946972.208581,100.0,100.0,0.0,16,16,314.5933930873871,0.0,1,0,0
306,A01,604800,496652,1788453199,0,1787947217.561998,1787950361.185556,100.0,100.0,0.0,16,16,381.4836518764496,0.0,1,0,0
307,A01,604800,496653,1788453199,0,1787950817.716645,1787954113.790616,100.0,100.0,0.0,16,16,449.82857513427734,0.0,1,0,0
308,A01,604800,496654,1788453199,0,1787954414.364341,1787957801.850222,100.0,100.0,0.0,16,16,491.6392390727997,0.0,1,0,0
309,A01,604800,496655,1788453199,0,1787958023.941342,1787961242.423986,100.0,100.0,0.0,16,16,404.2456669807434,0.0,1,0,0
310,A01,604800,496656,1788453199,0,1787961612.029002,1787964882.879251,100.0,100.0,0.0,16,16,360.5364019870758,0.0,1,0,0
311,A01,604800,496657,1788453199,0,1787965227.070154,1787968297.052398,100.0,100.0,0.0,14,14,521.9850878715515,0.0,1,0,0
312,A01,604800,496658,1788453199,0,1787968811.317377,1787971940.017257,100.0,100.0,0.0,16,16,507.5163028240204,0.0,1,0,0
313,A01,604800,496659,1788453199,0,1787972411.61015,1787975949.334257,100.0,100.0,0.0,17,17,457.7933580875397,0.0,1,0,0
314,A01,604800,496660,1788453199,0,1787976015.867624,1787979285.429525,100.0,100.0,0.0,16,16,453.6719479560852,0.0,1,0,0
315,A01,604800,496661,1788453199,0,1787979612.578178,1787982923.036069,100.0,100.0,0.0,16,16,537.741644859314,0.0,1,0,0
316,A01,604800,496662,1788453199,0,1787983226.821565,1787986626.106741,100.0,100.0,0.0,16,16,375.4364378452301,0.0,1,0,0
317,A01,604800,496663,1788453199,0,1787986829.669126,1787990315.316031,100.0,100.0,0.0,16,16,423.8316490650177,0.0,1,0,0
318,A01,604800,496664,1788453199,0,1787990407.858995,1787993844.769435,100.0,100.0,0.0,16,16,312.6721498966217,0.0,1,0,0
319,A01,604800,496665,1788453199,0,1787994017.650611,1787997488.91861,100.0,100.0,0.0,16,16,313.5276370048523,0.0,1,0,0
320,A01,604800,496666,1788453199,0,1787997626.32739,1788001132.506715,100.0,100.0,0.0,16,16,314.51851415634155,0.0,1,0,0
321,A01,604800,496667,1788453199,0,1788001212.155091,1788004476.473177,100.0,100.0,0.0,15,15,370.66009283065796,0.0,1,0,0
322,A01,604800,496668,1788453199,0,1788004819.008725,1788008202.678296,100.0,100.0,0.0,16,16,516.3591210842133,0.0,1,0,0
323,A01,604800,496669,1788453199,0,1788008423.482718,1788011738.009648,100.0,100.0,0.0,16,16,509.90615487098694,0.0,1,0,0
324,A01,604800,496670,1788453199,0,1788012020.137033,1788015392.272481,100.0,100.0,0.0,16,16,307.2270450592041,0.0,1,0,0
325,A01,604800,496671,1788453199,0,1788015624.480251,1788019055.213268,100.0,100.0,0.0,16,16,416.63852190971375,0.0,1,0,0
326,A01,604800,496672,1788453199,0,1788019219.124117,1788022700.276936,100.0,100.0,0.0,16,16,345.7246811389923,0.0,1,0,0
327,A01,604800,496673,1788453199,0,1788022824.642473,1788026355.239919,100.0,100.0,0.0,16,16,307.86564803123474,0.0,1,0,0
328,A01,604800,496674,1788453199,0,1788026420.813864,1788029872.659181,100.0,100.0,0.0,16,16,384.60567116737366,0.0,1,0,0
329,A01,604800,496675,1788453199,0,1788030019.645879,1788033370.306152,100.0,100.0,0.0,16,16,399.59015798568726,0.0,1,0,0
330,A01,604800,496676,1788453199,0,1788033621.84728,1788037017.586233,100.0,100.0,0.0,16,16,444.6704988479614,0.0,1,0,0
331,A01,604800,496677,1788453199,0,1788037225.724661,1788038195.227204,100.0,100.0,0.0,6,6,371.72705912590027,0.0,1,0,0
332,A01,604800,496738,1788854380,0,1788258455.881069,1788260207.522096,1.0,1.0,0.0,9,9,302.360867023468,0.0,1,0,0
333,A01,604800,496739,1788854380,0,1788260424.908312,1788263809.886133,2.0,2.0,0.0,16,16,304.5684561729431,0.0,1,0,0
334,A01,604800,496740,1788854380,0,1788264022.022143,1788267405.6157,2.0,2.0,0.0,16,16,308.42889308929443,0.0,1,0,0
335,A01,604800,496741,1788854380,0,1788267624.007352,1788271032.158536,2.0,3.0,1.0,16,16,302.6144721508026,0.0,1,0,1
336,A01,604800,496742,1788854380,0,1788271221.066302,1788274609.519892,3.0,3.0,0.0,16,16,306.1282229423523,0.0,1,0,0
337,A01,604800,496743,1788854380,0,1788274824.46328,1788278248.400432,3.0,4.0,1.0,16,16,314.409814119339,0.0,1,0,1
338,A01,604800,496744,1788854380,0,1788278404.618851,1788281864.852877,4.0,5.0,1.0,16,16,358.1118152141571,0.0,1,0,1
339,A01,604800,496745,1788854380,0,1788282022.76251,1788285430.082863,5.0,5.0,0.0,16,16,350.8523368835449,0.0,1,0,0
340,A01,604800,496746,1788854380,0,1788285611.508035,1788289025.56744,5.0,12.0,7.0,16,16,313.0499210357666,0.0,1,0,1
341,A01,604800,496747,1788854380,0,1788289221.988105,1788292667.049433,12.0,20.0,8.0,15,15,353.03692412376404,0.0,1,0,1
342,A01,604800,496748,1788854380,0,1788292816.920687,1788296254.750946,20.0,25.0,5.0,16,16,314.64639115333557,0.0,1,0,1
343,A01,604800,496749,1788854380,0,1788296407.475999,1788299841.5082,26.0,31.0,5.0,16,16,327.0286328792572,0.0,1,0,1
344,A01,604800,496750,1788854380,0,1788300004.978687,1788303437.350109,31.0,35.0,4.0,16,16,340.56444001197815,0.0,1,0,1
345,A01,604800,496751,1788854380,0,1788303610.88203,1788307022.62379,35.0,38.0,3.0,16,16,312.2613379955292,0.0,1,0,1
346,A01,604800,496752,1788854380,0,1788307222.739157,1788310653.298922,38.0,41.0,3.0,16,16,314.04902505874634,0.0,1,0,1
347,A01,604800,496753,1788854380,0,1788310807.647613,1788314275.437342,42.0,45.0,3.0,16,16,326.3655710220337,0.0,1,0,1
348,A01,604800,496754,1788854380,0,1788314422.075448,1788317863.68511,45.0,51.0,6.0,16,16,363.7229928970337,0.0,1,0,1
349,A01,604800,496755,1788854380,0,1788318012.248293,1788321443.176857,52.0,63.0,11.0,16,16,349.45874786376953,0.0,1,0,1
350,A01,604800,496756,1788854380,0,1788321620.866436,1788325061.494115,64.0,70.0,6.0,16,16,333.12599086761475,0.0,1,0,1
351,A01,604800,496757,1788854380,0,1788325206.065132,1788328634.770761,70.0,75.0,5.0,16,16,359.03858399391174,0.0,1,0,1
352,A01,604800,496758,1788854380,0,1788329277.278134,1788332275.166818,75.0,80.0,5.0,14,14,314.9450578689575,0.0,1,0,1
353,A01,604800,496759,1788854380,0,1788332419.598297,1788335828.569356,80.0,87.0,7.0,16,16,309.18291783332825,0.0,1,0,1
354,A01,604800,496760,1788854380,0,1788336014.428095,1788339466.006053,88.0,99.0,11.0,15,15,470.53350710868835,0.0,1,0,1
355,A01,604800,496761,1788854380,0,1788339624.329917,1788342866.082891,100.0,100.0,0.0,13,13,598.849531173706,0.0,1,0,0
356,A01,604800,496762,1788854380,0,1788343215.019849,1788346616.57489,100.0,100.0,0.0,16,16,473.674822807312,0.0,1,0,0
357,A01,604800,496763,1788854380,0,1788346818.783855,1788350076.298727,100.0,100.0,0.0,16,16,509.5232379436493,0.0,1,0,0
358,A01,604800,496764,1788854380,0,1788350416.516615,1788353693.396076,100.0,100.0,0.0,16,16,343.946692943573,0.0,1,0,0
359,A01,604800,496765,1788854380,1,1788354010.124857,1788356717.536103,100.0,100.0,0.0,13,13,311.76393389701843,0.0,1,0,0
360,A01,604800,496766,1788962248,0,1788357782.75205,1788361071.091129,1.0,16.0,15.0,14,14,451.0086932182312,0.0,1,0,1
361,A01,604800,496767,1788962248,0,1788361220.752379,1788364688.62962,16.0,33.0,17.0,16,16,340.4438810348511,1.0,1,0,1
362,A01,604800,496768,1788962248,0,1788364815.938418,1788368289.333986,34.0,50.0,16.0,16,16,362.9716670513153,0.0,1,0,1
363,A01,604800,496769,1788962248,0,1788368414.369267,1788371836.26898,50.0,62.0,12.0,16,16,320.4463348388672,0.0,1,0,1
364,A01,604800,496770,1788962248,0,1788372009.776134,1788375358.038937,63.0,77.0,14.0,16,16,353.153235912323,0.0,1,0,1
365,A01,604800,496771,1788962248,0,1788375617.553037,1788378942.118809,78.0,88.0,10.0,16,16,340.9615399837494,0.0,1,0,1
366,A01,604800,496772,1788962248,0,1788379208.582421,1788382362.698079,89.0,100.0,11.0,16,16,342.98079013824463,0.0,1,0,1
367,A01,604800,496773,1788962248,1,1788382816.690003,1788385990.731388,100.0,100.0,0.0,16,16,441.4808781147003,0.0,1,0,0
368,A01,604800,496774,1788962248,0,1788386422.225342,1788389623.203339,100.0,100.0,0.0,16,16,415.2524240016937,0.0,1,0,0
369,A01,604800,496775,1788962248,0,1788390021.63683,1788393247.122091,100.0,100.0,0.0,16,16,391.3546419143677,0.0,1,0,0
370,A01,604800,496776,1788962248,0,1788393611.838624,1788396921.154509,100.0,100.0,0.0,16,16,370.75711703300476,0.0,1,0,0
371,A01,604800,496777,1788962248,0,1788397204.807076,1788400503.81674,100.0,100.0,0.0,16,16,357.71142292022705,0.0,1,0,0
372,A01,604800,496778,1788962248,0,1788400814.617622,1788404131.40658,100.0,100.0,0.0,16,16,306.74609303474426,0.0,1,0,0
373,A01,604800,496779,1788962248,0,1788404415.039671,1788407766.254401,100.0,100.0,0.0,16,16,305.8128430843353,0.0,1,0,0
374,A01,604800,496780,1788962248,0,1788408006.07965,1788411110.422185,100.0,100.0,0.0,15,15,595.7705261707306,0.0,1,0,0
375,A01,604800,496781,1788962248,0,1788411606.208136,1788414749.859754,100.0,100.0,0.0,16,16,494.1119818687439,0.0,1,0,0
376,A01,604800,496782,1788962248,0,1788415204.396745,1788418376.062538,100.0,100.0,0.0,16,16,463.4989740848541,0.0,1,0,0
377,A01,604800,496783,1788962248,0,1788418817.435668,1788422035.16818,100.0,100.0,0.0,16,16,411.78504610061646,0.0,1,0,0
378,A01,604800,496784,1788962248,0,1788422423.447902,1788425738.202773,100.0,100.0,0.0,16,16,367.8095600605011,0.0,1,0,0
